a	1	+	250082	250083	255,0,0	1000 0.00 134 1 0 0 0 0 0 
a	1	+	250083	250084	255,0,0	1000 0.00 135 1 0 0 0 0 0 
a	1	+	250084	250085	255,0,0	1000 0.00 136 1 0 0 0 0 0 
a	1	+	250085	250086	255,0,0	1000 0.00 137 1 0 0 0 0 0 
a	1	+	250086	250087	255,0,0	1000 0.00 138 1 0 0 0 0 0 
a	1	+	250087	250088	255,0,0	1000 0.00 139 1 0 0 0 0 0 
a	1	+	250088	250089	255,0,0	1000 0.00 140 1 0 0 0 0 0 
a	1	+	250089	250090	255,0,0	1000 0.00 141 1 0 0 0 0 0 
a	1	+	250090	250091	255,0,0	1000 0.00 142 1 0 0 0 0 0 
a	1	+	250091	250092	255,0,0	1000 0.00 143 1 0 0 0 0 0 
a	1	+	250092	250093	255,0,0	1000 0.00 144 1 0 0 0 0 0 
a	1	+	250093	250094	255,0,0	1000 0.00 145 1 0 0 0 0 0 
a	1	+	250094	250095	255,0,0	1000 0.00 146 1 0 0 0 0 0 
a	1	+	250095	250096	255,0,0	1000 0.00 147 1 0 0 0 0 0 
a	1	+	250096	250097	255,0,0	1000 0.00 148 1 0 0 0 0 0 
a	1	+	250097	250098	255,0,0	1000 0.00 149 1 0 0 0 0 0 
a	1	+	250098	250099	255,0,0	1000 0.00 150 1 0 0 0 0 0 
a	1	+	250099	250100	255,0,0	1000 0.00 151 1 0 0 0 0 0 
a	1	+	250100	250101	255,0,0	1000 0.00 152 1 0 0 0 0 0 
a	1	+	250101	250102	255,0,0	1000 0.00 153 1 0 0 0 0 0 
a	1	+	250102	250103	255,0,0	1000 0.00 154 1 0 0 0 0 0 
a	1	+	250103	250104	255,0,0	1000 0.00 155 1 0 0 0 0 0 
a	1	+	250104	250105	255,0,0	1000 0.00 156 1 0 0 0 0 0 
a	1	+	250105	250106	255,0,0	1000 0.00 157 1 0 0 0 0 0 
a	1	+	250106	250107	255,0,0	1000 0.00 158 1 0 0 0 0 0 
a	1	+	250107	250108	255,0,0	1000 0.00 159 1 0 0 0 0 0 
a	1	+	250108	250109	255,0,0	1000 0.00 160 1 0 0 0 0 0 
a	1	+	250109	250110	255,0,0	1000 0.00 161 1 0 0 0 0 0 
a	1	+	250110	250111	255,0,0	1000 0.00 162 1 0 0 0 0 0 
a	1	+	250111	250112	255,0,0	1000 0.00 163 1 0 0 0 0 0 
a	1	+	250112	250113	255,0,0	1000 0.00 164 1 0 0 0 0 0 
a	1	+	250113	250114	255,0,0	1000 0.00 165 1 0 0 0 0 0 
a	1	+	250114	250115	255,0,0	1000 0.00 166 1 0 0 0 0 0 
a	1	+	250115	250116	255,0,0	1000 0.00 167 1 0 0 0 0 0 
a	1	+	250116	250117	255,0,0	1000 0.00 168 1 0 0 0 0 0 
a	1	+	250117	250118	255,0,0	1000 0.00 169 1 0 0 0 0 0 
a	1	+	250118	250119	255,0,0	1000 0.00 170 1 0 0 0 0 0 
a	1	+	250119	250120	255,0,0	1000 0.00 171 1 0 0 0 0 0 
a	1	+	250120	250121	255,0,0	1000 0.00 172 1 0 0 0 0 0 
a	1	+	250121	250122	255,0,0	1000 0.00 173 1 0 0 0 0 0 
a	1	+	250122	250123	255,0,0	1000 0.00 174 1 0 0 0 0 0 
a	1	+	250123	250124	255,0,0	1000 0.00 175 1 0 0 0 0 0 
a	1	+	250124	250125	255,0,0	1000 0.00 176 1 0 0 0 0 0 
a	1	+	250125	250126	255,0,0	1000 0.00 177 1 0 0 0 0 0 
a	1	+	250126	250127	255,0,0	1000 0.00 178 1 0 0 0 0 0 
a	1	+	250127	250128	255,0,0	1000 0.00 179 1 0 0 0 0 0 
a	1	+	250128	250129	255,0,0	1000 0.00 180 1 0 0 0 0 0 
a	1	+	250129	250130	255,0,0	1000 0.00 181 1 0 0 0 0 0 
a	1	+	250130	250131	255,0,0	1000 0.00 182 1 0 0 0 0 0 
a	1	+	250131	250132	255,0,0	1000 0.00 183 1 0 0 0 0 0 
a	1	+	250132	250133	255,0,0	1000 0.00 184 1 0 0 0 0 0 
a	1	+	250133	250134	255,0,0	1000 0.00 185 1 0 0 0 0 0 
a	1	+	250134	250135	255,0,0	1000 0.00 186 1 0 0 0 0 0 
a	1	+	250135	250136	255,0,0	1000 0.00 187 1 0 0 0 0 0 
a	1	+	250136	250137	255,0,0	1000 0.00 188 1 0 0 0 0 0 
a	1	+	250137	250138	255,0,0	1000 0.00 189 1 0 0 0 0 0 
a	1	+	250138	250139	255,0,0	1000 0.00 190 1 0 0 0 0 0 
a	1	+	250139	250140	255,0,0	1000 0.00 191 1 0 0 0 0 0 
a	1	+	250140	250141	255,0,0	1000 0.00 192 1 0 0 0 0 0 
a	1	+	250141	250142	255,0,0	1000 0.00 193 1 0 0 0 0 0 
a	1	+	250142	250143	255,0,0	1000 0.00 194 1 0 0 0 0 0 
a	1	+	250143	250144	255,0,0	1000 0.00 195 1 0 0 0 0 0 
a	1	+	250144	250145	255,0,0	1000 0.00 196 1 0 0 0 0 0 
a	1	+	250145	250146	255,0,0	1000 0.00 197 1 0 0 0 0 0 
a	1	+	250146	250147	255,0,0	1000 0.00 198 1 0 0 0 0 0 
a	1	+	250147	250148	255,0,0	1000 0.00 199 1 0 0 0 0 0 
a	1	+	250148	250149	255,0,0	1000 0.00 200 1 0 0 0 0 0 
a	1	+	250149	250150	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250150	250151	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250151	250152	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250152	250153	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250153	250154	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250154	250155	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250155	250156	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250156	250157	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250157	250158	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250158	250159	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250159	250160	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250160	250161	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250161	250162	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250162	250163	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250163	250164	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250164	250165	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250165	250166	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250166	250167	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250167	250168	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250168	250169	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250169	250170	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250170	250171	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250171	250172	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250172	250173	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250173	250174	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250174	250175	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250175	250176	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250176	250177	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250177	250178	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250178	250179	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250179	250180	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250180	250181	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250181	250182	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250182	250183	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250183	250184	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250184	250185	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250185	250186	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250186	250187	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250187	250188	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250188	250189	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250189	250190	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250190	250191	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250191	250192	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250192	250193	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250193	250194	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250194	250195	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250195	250196	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250196	250197	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250197	250198	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250198	250199	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250199	250200	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250200	250201	255,0,0	1000 0.00 0 1 0 0 0 0 0 
a	1	+	250201	250202	255,0,0	1000 0.00 150 1 0 0 0 0 0 
a	1	+	250202	250203	255,0,0	1000 0.00 149 1 0 0 0 0 0 
a	1	+	250203	250204	255,0,0	1000 0.00 148 1 0 0 0 0 0 
a	1	+	250204	250205	255,0,0	1000 0.00 147 1 0 0 0 0 0 
a	1	+	250205	250206	255,0,0	1000 0.00 146 1 0 0 0 0 0 
a	1	+	250206	250207	255,0,0	1000 0.00 145 1 0 0 0 0 0 
a	1	+	250207	250208	255,0,0	1000 0.00 144 1 0 0 0 0 0 
a	1	+	250208	250209	255,0,0	1000 0.00 143 1 0 0 0 0 0 
a	1	+	250209	250210	255,0,0	1000 0.00 142 1 0 0 0 0 0 
a	1	+	250210	250211	255,0,0	1000 0.00 141 1 0 0 0 0 0 
a	1	+	250211	250212	255,0,0	1000 0.00 140 1 0 0 0 0 0 
a	1	+	250212	250213	255,0,0	1000 0.00 139 1 0 0 0 0 0 
a	1	+	250213	250214	255,0,0	1000 0.00 138 1 0 0 0 0 0 
a	1	+	250214	250215	255,0,0	1000 0.00 137 1 0 0 0 0 0 
a	1	+	250215	250216	255,0,0	1000 0.00 136 1 0 0 0 0 0 
a	1	+	250216	250217	255,0,0	1000 0.00 135 1 0 0 0 0 0 
a	1	+	250217	250218	255,0,0	1000 0.00 134 1 0 0 0 0 0 
a	1	+	250218	250219	255,0,0	1000 0.00 133 1 0 0 0 0 0 
a	1	+	250219	250220	255,0,0	1000 0.00 132 1 0 0 0 0 0 
a	1	+	250220	250221	255,0,0	1000 0.00 131 1 0 0 0 0 0 
a	1	+	250221	250222	255,0,0	1000 0.00 130 1 0 0 0 0 0 
a	1	+	250222	250223	255,0,0	1000 0.00 129 1 0 0 0 0 0 
a	1	+	250223	250224	255,0,0	1000 0.00 128 1 0 0 0 0 0 
a	1	+	250224	250225	255,0,0	1000 0.00 127 1 0 0 0 0 0 
a	1	+	250225	250226	255,0,0	1000 0.00 126 1 0 0 0 0 0 
a	1	+	250226	250227	255,0,0	1000 0.00 125 1 0 0 0 0 0 
a	1	+	250227	250228	255,0,0	1000 0.00 124 1 0 0 0 0 0 
a	1	+	250228	250229	255,0,0	1000 0.00 123 1 0 0 0 0 0 
a	1	+	250229	250230	255,0,0	1000 0.00 122 1 0 0 0 0 0 
a	1	+	250230	250231	255,0,0	1000 0.00 121 1 0 0 0 0 0 
a	1	+	250231	250232	255,0,0	1000 0.00 120 1 0 0 0 0 0 
a	1	+	250232	250233	255,0,0	1000 0.00 119 1 0 0 0 0 0 
a	1	+	250233	250234	255,0,0	1000 0.00 118 1 0 0 0 0 0 
a	1	+	250234	250235	255,0,0	1000 0.00 117 1 0 0 0 0 0 
a	1	+	250235	250236	255,0,0	1000 0.00 116 1 0 0 0 0 0 
a	1	+	250236	250237	255,0,0	1000 0.00 115 1 0 0 0 0 0 
a	1	+	250237	250238	255,0,0	1000 0.00 114 1 0 0 0 0 0 
a	1	+	250238	250239	255,0,0	1000 0.00 113 1 0 0 0 0 0 
a	1	+	250239	250240	255,0,0	1000 0.00 112 1 0 0 0 0 0 
a	1	+	250240	250241	255,0,0	1000 0.00 111 1 0 0 0 0 0 
a	1	+	250241	250242	255,0,0	1000 0.00 110 1 0 0 0 0 0 
a	1	+	250242	250243	255,0,0	1000 0.00 109 1 0 0 0 0 0 
a	1	+	250243	250244	255,0,0	1000 0.00 108 1 0 0 0 0 0 
a	1	+	250244	250245	255,0,0	1000 0.00 107 1 0 0 0 0 0 
a	1	+	250245	250246	255,0,0	1000 0.00 106 1 0 0 0 0 0 
a	1	+	250246	250247	255,0,0	1000 0.00 105 1 0 0 0 0 0 
a	1	+	250247	250248	255,0,0	1000 0.00 104 1 0 0 0 0 0 
a	1	+	250248	250249	255,0,0	1000 0.00 103 1 0 0 0 0 0 
a	1	+	250249	250250	255,0,0	1000 0.00 102 1 0 0 0 0 0 
a	1	+	250250	250251	255,0,0	1000 0.00 101 1 0 0 0 0 0 
a	1	+	250251	250252	255,0,0	1000 0.00 100 1 0 0 0 0 0 
a	1	+	250252	250253	255,0,0	1000 0.00 99 1 0 0 0 0 0 
a	1	+	250253	250254	255,0,0	1000 0.00 98 1 0 0 0 0 0 
a	1	+	250254	250255	255,0,0	1000 0.00 97 1 0 0 0 0 0 
a	1	+	250255	250256	255,0,0	1000 0.00 96 1 0 0 0 0 0 
a	1	+	250256	250257	255,0,0	1000 0.00 95 1 0 0 0 0 0 
a	1	+	250257	250258	255,0,0	1000 0.00 94 1 0 0 0 0 0 
a	1	+	250258	250259	255,0,0	1000 0.00 93 1 0 0 0 0 0 
a	1	+	250259	250260	255,0,0	1000 0.00 92 1 0 0 0 0 0 
a	1	+	250260	250261	255,0,0	1000 0.00 91 1 0 0 0 0 0 
a	1	+	250261	250262	255,0,0	1000 0.00 90 1 0 0 0 0 0 
a	1	+	250262	250263	255,0,0	1000 0.00 89 1 0 0 0 0 0 
a	1	+	250263	250264	255,0,0	1000 0.00 88 1 0 0 0 0 0 
a	1	+	250264	250265	255,0,0	1000 0.00 87 1 0 0 0 0 0 
a	1	+	250265	250266	255,0,0	1000 0.00 86 1 0 0 0 0 0 
a	1	+	250266	250267	255,0,0	1000 0.00 85 1 0 0 0 0 0 
a	1	+	250267	250268	255,0,0	1000 0.00 84 1 0 0 0 0 0 
a	1	+	250268	250269	255,0,0	1000 0.00 83 1 0 0 0 0 0 
a	1	+	250269	250270	255,0,0	1000 0.00 82 1 0 0 0 0 0 
a	1	+	250270	250271	255,0,0	1000 0.00 81 1 0 0 0 0 0 
a	1	+	250271	250272	255,0,0	1000 0.00 80 1 0 0 0 0 0 
a	1	+	250272	250273	255,0,0	1000 0.00 79 1 0 0 0 0 0 
a	1	+	250273	250274	255,0,0	1000 0.00 78 1 0 0 0 0 0 
a	1	+	250274	250275	255,0,0	1000 0.00 77 1 0 0 0 0 0 
a	1	+	250275	250276	255,0,0	1000 0.00 78 1 0 0 0 0 0 
a	1	+	250276	250277	255,0,0	1000 0.00 79 1 0 0 0 0 0 
a	1	+	250277	250278	255,0,0	1000 0.00 80 1 0 0 0 0 0 
a	1	+	250278	250279	255,0,0	1000 0.00 81 1 0 0 0 0 0 
a	1	+	250279	250280	255,0,0	1000 0.00 82 1 0 0 0 0 0 
a	1	+	250280	250281	255,0,0	1000 0.00 83 1 0 0 0 0 0 
a	1	+	250281	250282	255,0,0	1000 0.00 84 1 0 0 0 0 0 
a	1	+	250282	250283	255,0,0	1000 0.00 85 1 0 0 0 0 0 
a	1	+	250283	250284	255,0,0	1000 0.00 86 1 0 0 0 0 0 
a	1	+	250284	250285	255,0,0	1000 0.00 87 1 0 0 0 0 0 
a	1	+	250285	250286	255,0,0	1000 0.00 88 1 0 0 0 0 0 
a	1	+	250286	250287	255,0,0	1000 0.00 89 1 0 0 0 0 0 
a	1	+	250287	250288	255,0,0	1000 0.00 90 1 0 0 0 0 0 
a	1	+	250288	250289	255,0,0	1000 0.00 91 1 0 0 0 0 0 
a	1	+	250289	250290	255,0,0	1000 0.00 92 1 0 0 0 0 0 
a	1	+	250290	250291	255,0,0	1000 0.00 93 1 0 0 0 0 0 
a	1	+	250291	250292	255,0,0	1000 0.00 94 1 0 0 0 0 0 
a	1	+	250292	250293	255,0,0	1000 0.00 95 1 0 0 0 0 0 
a	1	+	250293	250294	255,0,0	1000 0.00 96 1 0 0 0 0 0 
a	1	+	250294	250295	255,0,0	1000 0.00 97 1 0 0 0 0 0 
a	1	+	250295	250296	255,0,0	1000 0.00 98 1 0 0 0 0 0 
a	1	+	250296	250297	255,0,0	1000 0.00 99 1 0 0 0 0 0 
a	1	+	250297	250298	255,0,0	1000 0.00 100 1 0 0 0 0 0 
a	1	+	250298	250299	255,0,0	1000 0.00 101 1 0 0 0 0 0 
a	1	+	250299	250300	255,0,0	1000 0.00 102 1 0 0 0 0 0 
a	1	+	250300	250301	255,0,0	1000 0.00 103 1 0 0 0 0 0 
a	1	+	250301	250302	255,0,0	1000 0.00 104 1 0 0 0 0 0 
a	1	+	250302	250303	255,0,0	1000 0.00 105 1 0 0 0 0 0 
a	1	+	250303	250304	255,0,0	1000 0.00 106 1 0 0 0 0 0 
a	1	+	250304	250305	255,0,0	1000 0.00 107 1 0 0 0 0 0 
a	1	+	250305	250306	255,0,0	1000 0.00 108 1 0 0 0 0 0 
a	1	+	250306	250307	255,0,0	1000 0.00 109 1 0 0 0 0 0 
a	1	+	250307	250308	255,0,0	1000 0.00 110 1 0 0 0 0 0 
a	1	+	250308	250309	255,0,0	1000 0.00 111 1 0 0 0 0 0 
a	1	+	250309	250310	255,0,0	1000 0.00 112 1 0 0 0 0 0 
a	1	+	250310	250311	255,0,0	1000 0.00 113 1 0 0 0 0 0 
a	1	+	250311	250312	255,0,0	1000 0.00 114 1 0 0 0 0 0 
a	1	+	250312	250313	255,0,0	1000 0.00 115 1 0 0 0 0 0 
a	1	+	250313	250314	255,0,0	1000 0.00 116 1 0 0 0 0 0 
a	1	+	250314	250315	255,0,0	1000 0.00 117 1 0 0 0 0 0 
a	1	+	250315	250316	255,0,0	1000 0.00 118 1 0 0 0 0 0 
a	1	+	250316	250317	255,0,0	1000 0.00 119 1 0 0 0 0 0 
a	1	+	250317	250318	255,0,0	1000 0.00 120 1 0 0 0 0 0 
a	1	+	250318	250319	255,0,0	1000 0.00 121 1 0 0 0 0 0 
a	1	+	250319	250320	255,0,0	1000 0.00 122 1 0 0 0 0 0 
a	1	+	250320	250321	255,0,0	1000 0.00 123 1 0 0 0 0 0 
a	1	+	250321	250322	255,0,0	1000 0.00 124 1 0 0 0 0 0 
a	1	+	250322	250323	255,0,0	1000 0.00 125 1 0 0 0 0 0 
a	1	+	250323	250324	255,0,0	1000 0.00 126 1 0 0 0 0 0 
a	1	+	250324	250325	255,0,0	1000 0.00 127 1 0 0 0 0 0 
a	1	+	250325	250326	255,0,0	1000 0.00 128 1 0 0 0 0 0 
a	1	+	250326	250327	255,0,0	1000 0.00 129 1 0 0 0 0 0 
a	1	+	250327	250328	255,0,0	1000 0.00 130 1 0 0 0 0 0 
a	1	+	250328	250329	255,0,0	1000 0.00 131 1 0 0 0 0 0 
a	1	+	250329	250330	255,0,0	1000 0.00 132 1 0 0 0 0 0 
a	1	+	250330	250331	255,0,0	1000 0.00 133 1 0 0 0 0 0 
a	1	+	250331	250332	255,0,0	1000 0.00 134 1 0 0 0 0 0 
a	1	+	250332	250333	255,0,0	1000 0.00 135 1 0 0 0 0 0 
a	1	+	250333	250334	255,0,0	1000 0.00 136 1 0 0 0 0 0 
a	1	+	250334	250335	255,0,0	1000 0.00 137 1 0 0 0 0 0 
a	1	+	250335	250336	255,0,0	1000 0.00 138 1 0 0 0 0 0 
a	1	+	250336	250337	255,0,0	1000 0.00 139 1 0 0 0 0 0 
a	1	+	250337	250338	255,0,0	1000 0.00 140 1 0 0 0 0 0 
a	1	+	250338	250339	255,0,0	1000 0.00 141 1 0 0 0 0 0 
a	1	+	250339	250340	255,0,0	1000 0.00 142 1 0 0 0 0 0 
a	1	+	250340	250341	255,0,0	1000 0.00 143 1 0 0 0 0 0 
a	1	+	250341	250342	255,0,0	1000 0.00 144 1 0 0 0 0 0 
a	1	+	250342	250343	255,0,0	1000 0.00 145 1 0 0 0 0 0 
a	1	+	250343	250344	255,0,0	1000 0.00 146 1 0 0 0 0 0 
a	1	+	250344	250345	255,0,0	1000 0.00 147 1 0 0 0 0 0 
a	1	+	250345	250346	255,0,0	1000 0.00 148 1 0 0 0 0 0 
a	1	+	250346	250347	255,0,0	1000 0.00 149 1 0 0 0 0 0 
a	1	+	250347	250348	255,0,0	1000 0.00 150 1 0 0 0 0 0 
a	1	+	250348	250349	255,0,0	1000 0.00 151 1 0 0 0 0 0 
a	1	+	250349	250350	255,0,0	1000 0.00 0 1 0 0 0 0 0 
