chrI	250078	250079	a	1	-	250078	250079	255,0,0	1000 0.00 130 1 0 0 0 0 0
chrI	250079	250080	a	1	-	250079	250080	255,0,0	1000 0.00 131 1 0 0 0 0 0
chrI	250080	250081	a	1	-	250080	250081	255,0,0	1000 0.00 132 1 0 0 0 0 0
chrI	250081	250082	a	1	-	250081	250082	255,0,0	1000 0.00 133 1 0 0 0 0 0
chrI	250082	250083	a	1	-	250082	250083	255,0,0	1000 0.00 134 1 0 0 0 0 0
chrI	250083	250084	a	1	-	250083	250084	255,0,0	1000 0.00 135 1 0 0 0 0 0
chrI	250084	250085	a	1	-	250084	250085	255,0,0	1000 0.00 136 1 0 0 0 0 0
chrI	250085	250086	a	1	-	250085	250086	255,0,0	1000 0.00 137 1 0 0 0 0 0
chrI	250086	250087	a	1	-	250086	250087	255,0,0	1000 0.00 138 1 0 0 0 0 0
chrI	250087	250088	a	1	-	250087	250088	255,0,0	1000 0.00 139 1 0 0 0 0 0
chrI	250088	250089	a	1	-	250088	250089	255,0,0	1000 0.00 140 1 0 0 0 0 0
chrI	250089	250090	a	1	-	250089	250090	255,0,0	1000 0.00 141 1 0 0 0 0 0
chrI	250090	250091	a	1	-	250090	250091	255,0,0	1000 0.00 142 1 0 0 0 0 0
chrI	250091	250092	a	1	-	250091	250092	255,0,0	1000 0.00 143 1 0 0 0 0 0
chrI	250092	250093	a	1	-	250092	250093	255,0,0	1000 0.00 144 1 0 0 0 0 0
chrI	250093	250094	a	1	-	250093	250094	255,0,0	1000 0.00 145 1 0 0 0 0 0
chrI	250094	250095	a	1	-	250094	250095	255,0,0	1000 0.00 146 1 0 0 0 0 0
chrI	250095	250096	a	1	-	250095	250096	255,0,0	1000 0.00 147 1 0 0 0 0 0
chrI	250096	250097	a	1	-	250096	250097	255,0,0	1000 0.00 148 1 0 0 0 0 0
chrI	250097	250098	a	1	-	250097	250098	255,0,0	1000 0.00 149 1 0 0 0 0 0
chrI	250098	250099	a	1	-	250098	250099	255,0,0	1000 0.00 150 1 0 0 0 0 0
chrI	250099	250100	a	1	-	250099	250100	255,0,0	1000 0.00 151 1 0 0 0 0 0
chrI	250100	250101	a	1	-	250100	250101	255,0,0	1000 0.00 152 1 0 0 0 0 0
chrI	250101	250102	a	1	-	250101	250102	255,0,0	1000 0.00 153 1 0 0 0 0 0
chrI	250102	250103	a	1	-	250102	250103	255,0,0	1000 0.00 154 1 0 0 0 0 0
chrI	250103	250104	a	1	-	250103	250104	255,0,0	1000 0.00 155 1 0 0 0 0 0
chrI	250104	250105	a	1	-	250104	250105	255,0,0	1000 0.00 156 1 0 0 0 0 0
chrI	250105	250106	a	1	-	250105	250106	255,0,0	1000 0.00 157 1 0 0 0 0 0
chrI	250106	250107	a	1	-	250106	250107	255,0,0	1000 0.00 158 1 0 0 0 0 0
chrI	250107	250108	a	1	-	250107	250108	255,0,0	1000 0.00 159 1 0 0 0 0 0
chrI	250108	250109	a	1	-	250108	250109	255,0,0	1000 0.00 160 1 0 0 0 0 0
chrI	250109	250110	a	1	-	250109	250110	255,0,0	1000 0.00 161 1 0 0 0 0 0
chrI	250110	250111	a	1	-	250110	250111	255,0,0	1000 0.00 162 1 0 0 0 0 0
chrI	250111	250112	a	1	-	250111	250112	255,0,0	1000 0.00 163 1 0 0 0 0 0
chrI	250112	250113	a	1	-	250112	250113	255,0,0	1000 0.00 164 1 0 0 0 0 0
chrI	250113	250114	a	1	-	250113	250114	255,0,0	1000 0.00 165 1 0 0 0 0 0
chrI	250114	250115	a	1	-	250114	250115	255,0,0	1000 0.00 166 1 0 0 0 0 0
chrI	250115	250116	a	1	-	250115	250116	255,0,0	1000 0.00 167 1 0 0 0 0 0
chrI	250116	250117	a	1	-	250116	250117	255,0,0	1000 0.00 168 1 0 0 0 0 0
chrI	250117	250118	a	1	-	250117	250118	255,0,0	1000 0.00 169 1 0 0 0 0 0
chrI	250118	250119	a	1	-	250118	250119	255,0,0	1000 0.00 170 1 0 0 0 0 0
chrI	250119	250120	a	1	-	250119	250120	255,0,0	1000 0.00 171 1 0 0 0 0 0
chrI	250120	250121	a	1	-	250120	250121	255,0,0	1000 0.00 172 1 0 0 0 0 0
chrI	250121	250122	a	1	-	250121	250122	255,0,0	1000 0.00 173 1 0 0 0 0 0
chrI	250122	250123	a	1	-	250122	250123	255,0,0	1000 0.00 174 1 0 0 0 0 0
chrI	250123	250124	a	1	-	250123	250124	255,0,0	1000 0.00 175 1 0 0 0 0 0
chrI	250124	250125	a	1	-	250124	250125	255,0,0	1000 0.00 176 1 0 0 0 0 0
chrI	250125	250126	a	1	-	250125	250126	255,0,0	1000 0.00 177 1 0 0 0 0 0
chrI	250126	250127	a	1	-	250126	250127	255,0,0	1000 0.00 178 1 0 0 0 0 0
chrI	250127	250128	a	1	-	250127	250128	255,0,0	1000 0.00 179 1 0 0 0 0 0
chrI	250128	250129	a	1	-	250128	250129	255,0,0	1000 0.00 180 1 0 0 0 0 0
chrI	250129	250130	a	1	-	250129	250130	255,0,0	1000 0.00 181 1 0 0 0 0 0
chrI	250130	250131	a	1	-	250130	250131	255,0,0	1000 0.00 182 1 0 0 0 0 0
chrI	250131	250132	a	1	-	250131	250132	255,0,0	1000 0.00 183 1 0 0 0 0 0
chrI	250132	250133	a	1	-	250132	250133	255,0,0	1000 0.00 184 1 0 0 0 0 0
chrI	250133	250134	a	1	-	250133	250134	255,0,0	1000 0.00 185 1 0 0 0 0 0
chrI	250134	250135	a	1	-	250134	250135	255,0,0	1000 0.00 186 1 0 0 0 0 0
chrI	250135	250136	a	1	-	250135	250136	255,0,0	1000 0.00 187 1 0 0 0 0 0
chrI	250136	250137	a	1	-	250136	250137	255,0,0	1000 0.00 188 1 0 0 0 0 0
chrI	250137	250138	a	1	-	250137	250138	255,0,0	1000 0.00 189 1 0 0 0 0 0
chrI	250138	250139	a	1	-	250138	250139	255,0,0	1000 0.00 190 1 0 0 0 0 0
chrI	250139	250140	a	1	-	250139	250140	255,0,0	1000 0.00 191 1 0 0 0 0 0
chrI	250140	250141	a	1	-	250140	250141	255,0,0	1000 0.00 192 1 0 0 0 0 0
chrI	250141	250142	a	1	-	250141	250142	255,0,0	1000 0.00 193 1 0 0 0 0 0
chrI	250142	250143	a	1	-	250142	250143	255,0,0	1000 0.00 194 1 0 0 0 0 0
chrI	250143	250144	a	1	-	250143	250144	255,0,0	1000 0.00 195 1 0 0 0 0 0
chrI	250144	250145	a	1	-	250144	250145	255,0,0	1000 0.00 196 1 0 0 0 0 0
chrI	250145	250146	a	1	-	250145	250146	255,0,0	1000 0.00 197 1 0 0 0 0 0
chrI	250146	250147	a	1	-	250146	250147	255,0,0	1000 0.00 198 1 0 0 0 0 0
chrI	250147	250148	a	1	-	250147	250148	255,0,0	1000 0.00 199 1 0 0 0 0 0
chrI	250148	250149	a	1	-	250148	250149	255,0,0	1000 0.00 200 1 0 0 0 0 0
chrI	250149	250150	a	1	-	250149	250150	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250150	250151	a	1	-	250150	250151	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250151	250152	a	1	-	250151	250152	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250152	250153	a	1	-	250152	250153	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250153	250154	a	1	-	250153	250154	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250154	250155	a	1	-	250154	250155	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250155	250156	a	1	-	250155	250156	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250156	250157	a	1	-	250156	250157	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250157	250158	a	1	-	250157	250158	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250158	250159	a	1	-	250158	250159	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250159	250160	a	1	-	250159	250160	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250160	250161	a	1	-	250160	250161	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250161	250162	a	1	-	250161	250162	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250162	250163	a	1	-	250162	250163	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250163	250164	a	1	-	250163	250164	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250164	250165	a	1	-	250164	250165	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250165	250166	a	1	-	250165	250166	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250166	250167	a	1	-	250166	250167	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250167	250168	a	1	-	250167	250168	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250168	250169	a	1	-	250168	250169	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250169	250170	a	1	-	250169	250170	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250170	250171	a	1	-	250170	250171	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250171	250172	a	1	-	250171	250172	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250172	250173	a	1	-	250172	250173	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250173	250174	a	1	-	250173	250174	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250174	250175	a	1	-	250174	250175	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250175	250176	a	1	-	250175	250176	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250176	250177	a	1	-	250176	250177	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250177	250178	a	1	-	250177	250178	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250178	250179	a	1	-	250178	250179	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250179	250180	a	1	-	250179	250180	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250180	250181	a	1	-	250180	250181	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250181	250182	a	1	-	250181	250182	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250182	250183	a	1	-	250182	250183	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250183	250184	a	1	-	250183	250184	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250184	250185	a	1	-	250184	250185	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250185	250186	a	1	-	250185	250186	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250186	250187	a	1	-	250186	250187	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250187	250188	a	1	-	250187	250188	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250188	250189	a	1	-	250188	250189	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250189	250190	a	1	-	250189	250190	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250190	250191	a	1	-	250190	250191	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250191	250192	a	1	-	250191	250192	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250192	250193	a	1	-	250192	250193	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250193	250194	a	1	-	250193	250194	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250194	250195	a	1	-	250194	250195	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250195	250196	a	1	-	250195	250196	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250196	250197	a	1	-	250196	250197	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250197	250198	a	1	-	250197	250198	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250198	250199	a	1	-	250198	250199	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250199	250200	a	1	-	250199	250200	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250200	250201	a	1	-	250200	250201	255,0,0	1000 0.00 0 1 0 0 0 0 0
chrI	250201	250202	a	1	-	250201	250202	255,0,0	1000 0.00 150 1 0 0 0 0 0
chrI	250202	250203	a	1	-	250202	250203	255,0,0	1000 0.00 149 1 0 0 0 0 0
chrI	250203	250204	a	1	-	250203	250204	255,0,0	1000 0.00 148 1 0 0 0 0 0
chrI	250204	250205	a	1	-	250204	250205	255,0,0	1000 0.00 147 1 0 0 0 0 0
chrI	250205	250206	a	1	-	250205	250206	255,0,0	1000 0.00 146 1 0 0 0 0 0
chrI	250206	250207	a	1	-	250206	250207	255,0,0	1000 0.00 145 1 0 0 0 0 0
chrI	250207	250208	a	1	-	250207	250208	255,0,0	1000 0.00 144 1 0 0 0 0 0
chrI	250208	250209	a	1	-	250208	250209	255,0,0	1000 0.00 143 1 0 0 0 0 0
chrI	250209	250210	a	1	-	250209	250210	255,0,0	1000 0.00 142 1 0 0 0 0 0
chrI	250210	250211	a	1	-	250210	250211	255,0,0	1000 0.00 141 1 0 0 0 0 0
chrI	250211	250212	a	1	-	250211	250212	255,0,0	1000 0.00 140 1 0 0 0 0 0
chrI	250212	250213	a	1	-	250212	250213	255,0,0	1000 0.00 139 1 0 0 0 0 0
chrI	250213	250214	a	1	-	250213	250214	255,0,0	1000 0.00 138 1 0 0 0 0 0
chrI	250214	250215	a	1	-	250214	250215	255,0,0	1000 0.00 137 1 0 0 0 0 0
chrI	250215	250216	a	1	-	250215	250216	255,0,0	1000 0.00 136 1 0 0 0 0 0
chrI	250216	250217	a	1	-	250216	250217	255,0,0	1000 0.00 135 1 0 0 0 0 0
chrI	250217	250218	a	1	-	250217	250218	255,0,0	1000 0.00 134 1 0 0 0 0 0
chrI	250218	250219	a	1	-	250218	250219	255,0,0	1000 0.00 133 1 0 0 0 0 0
chrI	250219	250220	a	1	-	250219	250220	255,0,0	1000 0.00 132 1 0 0 0 0 0
chrI	250220	250221	a	1	-	250220	250221	255,0,0	1000 0.00 131 1 0 0 0 0 0
chrI	250221	250222	a	1	-	250221	250222	255,0,0	1000 0.00 130 1 0 0 0 0 0
chrI	250222	250223	a	1	-	250222	250223	255,0,0	1000 0.00 129 1 0 0 0 0 0
chrI	250223	250224	a	1	-	250223	250224	255,0,0	1000 0.00 128 1 0 0 0 0 0
chrI	250224	250225	a	1	-	250224	250225	255,0,0	1000 0.00 127 1 0 0 0 0 0
chrI	250225	250226	a	1	-	250225	250226	255,0,0	1000 0.00 126 1 0 0 0 0 0
chrI	250226	250227	a	1	-	250226	250227	255,0,0	1000 0.00 125 1 0 0 0 0 0
chrI	250227	250228	a	1	-	250227	250228	255,0,0	1000 0.00 124 1 0 0 0 0 0
chrI	250228	250229	a	1	-	250228	250229	255,0,0	1000 0.00 123 1 0 0 0 0 0
chrI	250229	250230	a	1	-	250229	250230	255,0,0	1000 0.00 122 1 0 0 0 0 0
chrI	250230	250231	a	1	-	250230	250231	255,0,0	1000 0.00 121 1 0 0 0 0 0
chrI	250231	250232	a	1	-	250231	250232	255,0,0	1000 0.00 120 1 0 0 0 0 0
chrI	250232	250233	a	1	-	250232	250233	255,0,0	1000 0.00 119 1 0 0 0 0 0
chrI	250233	250234	a	1	-	250233	250234	255,0,0	1000 0.00 118 1 0 0 0 0 0
chrI	250234	250235	a	1	-	250234	250235	255,0,0	1000 0.00 117 1 0 0 0 0 0
chrI	250235	250236	a	1	-	250235	250236	255,0,0	1000 0.00 116 1 0 0 0 0 0
chrI	250236	250237	a	1	-	250236	250237	255,0,0	1000 0.00 115 1 0 0 0 0 0
chrI	250237	250238	a	1	-	250237	250238	255,0,0	1000 0.00 114 1 0 0 0 0 0
chrI	250238	250239	a	1	-	250238	250239	255,0,0	1000 0.00 113 1 0 0 0 0 0
chrI	250239	250240	a	1	-	250239	250240	255,0,0	1000 0.00 112 1 0 0 0 0 0
chrI	250240	250241	a	1	-	250240	250241	255,0,0	1000 0.00 111 1 0 0 0 0 0
chrI	250241	250242	a	1	-	250241	250242	255,0,0	1000 0.00 110 1 0 0 0 0 0
chrI	250242	250243	a	1	-	250242	250243	255,0,0	1000 0.00 109 1 0 0 0 0 0
chrI	250243	250244	a	1	-	250243	250244	255,0,0	1000 0.00 108 1 0 0 0 0 0
chrI	250244	250245	a	1	-	250244	250245	255,0,0	1000 0.00 107 1 0 0 0 0 0
chrI	250245	250246	a	1	-	250245	250246	255,0,0	1000 0.00 106 1 0 0 0 0 0
chrI	250246	250247	a	1	-	250246	250247	255,0,0	1000 0.00 105 1 0 0 0 0 0
chrI	250247	250248	a	1	-	250247	250248	255,0,0	1000 0.00 104 1 0 0 0 0 0
chrI	250248	250249	a	1	-	250248	250249	255,0,0	1000 0.00 103 1 0 0 0 0 0
chrI	250249	250250	a	1	-	250249	250250	255,0,0	1000 0.00 102 1 0 0 0 0 0
chrI	250250	250251	a	1	-	250250	250251	255,0,0	1000 0.00 101 1 0 0 0 0 0
chrI	250251	250252	a	1	-	250251	250252	255,0,0	1000 0.00 100 1 0 0 0 0 0
chrI	250252	250253	a	1	-	250252	250253	255,0,0	1000 0.00 99 1 0 0 0 0 0
chrI	250253	250254	a	1	-	250253	250254	255,0,0	1000 0.00 98 1 0 0 0 0 0
chrI	250254	250255	a	1	-	250254	250255	255,0,0	1000 0.00 97 1 0 0 0 0 0
chrI	250255	250256	a	1	-	250255	250256	255,0,0	1000 0.00 96 1 0 0 0 0 0
chrI	250256	250257	a	1	-	250256	250257	255,0,0	1000 0.00 95 1 0 0 0 0 0
chrI	250257	250258	a	1	-	250257	250258	255,0,0	1000 0.00 94 1 0 0 0 0 0
chrI	250258	250259	a	1	-	250258	250259	255,0,0	1000 0.00 93 1 0 0 0 0 0
chrI	250259	250260	a	1	-	250259	250260	255,0,0	1000 0.00 92 1 0 0 0 0 0
chrI	250260	250261	a	1	-	250260	250261	255,0,0	1000 0.00 91 1 0 0 0 0 0
chrI	250261	250262	a	1	-	250261	250262	255,0,0	1000 0.00 90 1 0 0 0 0 0
chrI	250262	250263	a	1	-	250262	250263	255,0,0	1000 0.00 89 1 0 0 0 0 0
chrI	250263	250264	a	1	-	250263	250264	255,0,0	1000 0.00 88 1 0 0 0 0 0
chrI	250264	250265	a	1	-	250264	250265	255,0,0	1000 0.00 87 1 0 0 0 0 0
chrI	250265	250266	a	1	-	250265	250266	255,0,0	1000 0.00 86 1 0 0 0 0 0
chrI	250266	250267	a	1	-	250266	250267	255,0,0	1000 0.00 85 1 0 0 0 0 0
chrI	250267	250268	a	1	-	250267	250268	255,0,0	1000 0.00 84 1 0 0 0 0 0
chrI	250268	250269	a	1	-	250268	250269	255,0,0	1000 0.00 83 1 0 0 0 0 0
chrI	250269	250270	a	1	-	250269	250270	255,0,0	1000 0.00 82 1 0 0 0 0 0
chrI	250270	250271	a	1	-	250270	250271	255,0,0	1000 0.00 81 1 0 0 0 0 0
chrI	250271	250272	a	1	-	250271	250272	255,0,0	1000 0.00 80 1 0 0 0 0 0
chrI	250272	250273	a	1	-	250272	250273	255,0,0	1000 0.00 79 1 0 0 0 0 0
chrI	250273	250274	a	1	-	250273	250274	255,0,0	1000 0.00 78 1 0 0 0 0 0
chrI	250274	250275	a	1	-	250274	250275	255,0,0	1000 0.00 77 1 0 0 0 0 0
chrI	250275	250276	a	1	-	250275	250276	255,0,0	1000 0.00 78 1 0 0 0 0 0
chrI	250276	250277	a	1	-	250276	250277	255,0,0	1000 0.00 79 1 0 0 0 0 0
chrI	250277	250278	a	1	-	250277	250278	255,0,0	1000 0.00 80 1 0 0 0 0 0
chrI	250278	250279	a	1	-	250278	250279	255,0,0	1000 0.00 81 1 0 0 0 0 0
chrI	250279	250280	a	1	-	250279	250280	255,0,0	1000 0.00 82 1 0 0 0 0 0
chrI	250280	250281	a	1	-	250280	250281	255,0,0	1000 0.00 83 1 0 0 0 0 0
chrI	250281	250282	a	1	-	250281	250282	255,0,0	1000 0.00 84 1 0 0 0 0 0
chrI	250282	250283	a	1	-	250282	250283	255,0,0	1000 0.00 85 1 0 0 0 0 0
chrI	250283	250284	a	1	-	250283	250284	255,0,0	1000 0.00 86 1 0 0 0 0 0
chrI	250284	250285	a	1	-	250284	250285	255,0,0	1000 0.00 87 1 0 0 0 0 0
