chrI	227365	227366	a	1	+	227365	227366
chrI	227366	227367	a	1	+	227366	227367
chrI	227367	227368	a	1	+	227367	227368
chrI	227368	227369	a	1	+	227368	227369
chrI	227369	227370	a	1	+	227369	227370
chrI	227370	227371	a	1	+	227370	227371
chrI	227371	227372	a	1	+	227371	227372
chrI	227372	227373	a	1	+	227372	227373
chrI	227373	227374	a	1	+	227373	227374
chrI	227374	227375	a	1	+	227374	227375
chrI	227375	227376	a	1	+	227375	227376
chrI	227376	227377	a	1	+	227376	227377
chrI	227377	227378	a	1	+	227377	227378
chrI	227378	227379	a	1	+	227378	227379
chrI	227379	227380	a	1	+	227379	227380
chrI	227380	227381	a	1	+	227380	227381
chrI	227381	227382	a	1	+	227381	227382
chrI	227382	227383	a	1	+	227382	227383
chrI	227383	227384	a	1	+	227383	227384
chrI	227384	227385	a	1	+	227384	227385
chrI	227385	227386	a	1	+	227385	227386
chrI	227386	227387	a	1	+	227386	227387
chrI	227387	227388	a	1	+	227387	227388
chrI	227388	227389	a	1	+	227388	227389
chrI	227389	227390	a	1	+	227389	227390
chrI	227390	227391	a	1	+	227390	227391
chrI	227391	227392	a	1	+	227391	227392
chrI	227392	227393	a	1	+	227392	227393
chrI	227393	227394	a	1	+	227393	227394
chrI	227394	227395	a	1	+	227394	227395
chrI	227395	227396	a	1	+	227395	227396
chrI	227396	227397	a	1	+	227396	227397
chrI	227397	227398	a	1	+	227397	227398
chrI	227398	227399	a	1	+	227398	227399
chrI	227399	227400	a	1	+	227399	227400
chrI	227400	227401	a	1	+	227400	227401
chrI	227401	227402	a	1	+	227401	227402
chrI	227402	227403	a	1	+	227402	227403
chrI	227403	227404	a	1	+	227403	227404
chrI	227404	227405	a	1	+	227404	227405
chrI	227405	227406	a	1	+	227405	227406
chrI	227406	227407	a	1	+	227406	227407
chrI	227407	227408	a	1	+	227407	227408
chrI	227408	227409	a	1	+	227408	227409
chrI	227409	227410	a	1	+	227409	227410
chrI	227410	227411	a	1	+	227410	227411
chrI	227411	227412	a	1	+	227411	227412
chrI	227412	227413	a	1	+	227412	227413
chrI	227413	227414	a	1	+	227413	227414
chrI	227414	227415	a	1	+	227414	227415
chrI	227415	227416	a	1	+	227415	227416
chrI	227416	227417	a	1	+	227416	227417
chrI	227417	227418	a	1	+	227417	227418
chrI	227418	227419	a	1	+	227418	227419
chrI	227419	227420	a	1	+	227419	227420
chrI	227420	227421	a	1	+	227420	227421
chrI	227421	227422	a	1	+	227421	227422
chrI	227422	227423	a	1	+	227422	227423
chrI	227423	227424	a	1	+	227423	227424
chrI	227424	227425	a	1	+	227424	227425
chrI	227425	227426	a	1	+	227425	227426
chrI	227426	227427	a	1	+	227426	227427
chrI	227427	227428	a	1	+	227427	227428
chrI	227428	227429	a	1	+	227428	227429
chrI	227429	227430	a	1	+	227429	227430
chrI	227430	227431	a	1	+	227430	227431
chrI	227431	227432	a	1	+	227431	227432
chrI	227432	227433	a	1	+	227432	227433
chrI	227433	227434	a	1	+	227433	227434
chrI	227434	227435	a	1	+	227434	227435
chrI	227435	227436	a	1	+	227435	227436
chrI	227436	227437	a	1	+	227436	227437
chrI	227437	227438	a	1	+	227437	227438
chrI	227438	227439	a	1	+	227438	227439
chrI	227439	227440	a	1	+	227439	227440
chrI	227440	227441	a	1	+	227440	227441
chrI	227441	227442	a	1	+	227441	227442
chrI	227442	227443	a	1	+	227442	227443
chrI	227443	227444	a	1	+	227443	227444
chrI	227444	227445	a	1	+	227444	227445
chrI	227445	227446	a	1	+	227445	227446
chrI	227446	227447	a	1	+	227446	227447
chrI	227447	227448	a	1	+	227447	227448
chrI	227448	227449	a	1	+	227448	227449
chrI	227449	227450	a	1	+	227449	227450
chrI	227450	227451	a	1	+	227450	227451
chrI	227451	227452	a	1	+	227451	227452
chrI	227452	227453	a	1	+	227452	227453
chrI	227453	227454	a	1	+	227453	227454
chrI	227454	227455	a	1	+	227454	227455
chrI	227455	227456	a	1	+	227455	227456
chrI	227456	227457	a	1	+	227456	227457
chrI	227457	227458	a	1	+	227457	227458
chrI	227458	227459	a	1	+	227458	227459
chrI	227459	227460	a	1	+	227459	227460
chrI	227460	227461	a	1	+	227460	227461
chrI	227461	227462	a	1	+	227461	227462
chrI	227462	227463	a	1	+	227462	227463
chrI	227463	227464	a	1	+	227463	227464
chrI	227464	227465	a	1	+	227464	227465
chrI	227465	227466	a	1	+	227465	227466
chrI	227466	227467	a	1	+	227466	227467
chrI	227467	227468	a	1	+	227467	227468
chrI	227468	227469	a	1	+	227468	227469
chrI	227469	227470	a	1	+	227469	227470
chrI	227470	227471	a	1	+	227470	227471
chrI	227471	227472	a	1	+	227471	227472
chrI	227472	227473	a	1	+	227472	227473
chrI	227473	227474	a	1	+	227473	227474
chrI	227474	227475	a	1	+	227474	227475
chrI	227475	227476	a	1	+	227475	227476
chrI	227476	227477	a	1	+	227476	227477
chrI	227477	227478	a	1	+	227477	227478
chrI	227478	227479	a	1	+	227478	227479
chrI	227479	227480	a	1	+	227479	227480
chrI	227480	227481	a	1	+	227480	227481
chrI	227481	227482	a	1	+	227481	227482
chrI	227482	227483	a	1	+	227482	227483
chrI	227483	227484	a	1	+	227483	227484
chrI	227484	227485	a	1	+	227484	227485
chrI	227485	227486	a	1	+	227485	227486
chrI	227486	227487	a	1	+	227486	227487
chrI	227487	227488	a	1	+	227487	227488
chrI	227488	227489	a	1	+	227488	227489
chrI	227489	227490	a	1	+	227489	227490
chrI	227490	227491	a	1	+	227490	227491
chrI	227491	227492	a	1	+	227491	227492
chrI	227492	227493	a	1	+	227492	227493
chrI	227493	227494	a	1	+	227493	227494
chrI	227494	227495	a	1	+	227494	227495
chrI	227495	227496	a	1	+	227495	227496
chrI	227496	227497	a	1	+	227496	227497
chrI	227497	227498	a	1	+	227497	227498
chrI	227498	227499	a	1	+	227498	227499
chrI	227499	227500	a	1	+	227499	227500
chrI	227500	227501	a	1	+	227500	227501
chrI	227501	227502	a	1	+	227501	227502
chrI	227502	227503	a	1	+	227502	227503
chrI	227503	227504	a	1	+	227503	227504
chrI	227504	227505	a	1	+	227504	227505
chrI	227505	227506	a	1	+	227505	227506
chrI	227506	227507	a	1	+	227506	227507
chrI	227507	227508	a	1	+	227507	227508
chrI	227508	227509	a	1	+	227508	227509
chrI	227509	227510	a	1	+	227509	227510
chrI	227510	227511	a	1	+	227510	227511
chrI	227511	227512	a	1	+	227511	227512
chrI	227512	227513	a	1	+	227512	227513
chrI	227513	227514	a	1	+	227513	227514
chrI	227514	227515	a	1	+	227514	227515
chrI	227515	227516	a	1	+	227515	227516
chrI	227516	227517	a	1	+	227516	227517
chrI	227517	227518	a	1	+	227517	227518
chrI	227518	227519	a	1	+	227518	227519
chrI	227519	227520	a	1	+	227519	227520
chrI	227520	227521	a	1	+	227520	227521
chrI	227521	227522	a	1	+	227521	227522
chrI	227522	227523	a	1	+	227522	227523
chrI	227523	227524	a	1	+	227523	227524
chrI	227524	227525	a	1	+	227524	227525
chrI	227525	227526	a	1	+	227525	227526
chrI	227526	227527	a	1	+	227526	227527
chrI	227527	227528	a	1	+	227527	227528
chrI	227528	227529	a	1	+	227528	227529
chrI	227529	227530	a	1	+	227529	227530
chrI	227530	227531	a	1	+	227530	227531
chrI	227531	227532	a	1	+	227531	227532
chrI	227532	227533	a	1	+	227532	227533
chrI	227533	227534	a	1	+	227533	227534
chrI	227534	227535	a	1	+	227534	227535
chrI	227535	227536	a	1	+	227535	227536
chrI	227536	227537	a	1	+	227536	227537
chrI	227537	227538	a	1	+	227537	227538
chrI	227538	227539	a	1	+	227538	227539
chrI	227539	227540	a	1	+	227539	227540
chrI	227540	227541	a	1	+	227540	227541
chrI	227541	227542	a	1	+	227541	227542
chrI	227542	227543	a	1	+	227542	227543
chrI	227543	227544	a	1	+	227543	227544
chrI	227544	227545	a	1	+	227544	227545
chrI	227545	227546	a	1	+	227545	227546
chrI	227546	227547	a	1	+	227546	227547
chrI	227547	227548	a	1	+	227547	227548
chrI	227548	227549	a	1	+	227548	227549
chrI	227549	227550	a	1	+	227549	227550
chrI	227550	227551	a	1	+	227550	227551
chrI	227551	227552	a	1	+	227551	227552
chrI	227552	227553	a	1	+	227552	227553
chrI	227553	227554	a	1	+	227553	227554
chrI	227554	227555	a	1	+	227554	227555
chrI	227555	227556	a	1	+	227555	227556
chrI	227556	227557	a	1	+	227556	227557
chrI	227557	227558	a	1	+	227557	227558
chrI	227558	227559	a	1	+	227558	227559
chrI	227559	227560	a	1	+	227559	227560
chrI	227560	227561	a	1	+	227560	227561
chrI	227561	227562	a	1	+	227561	227562
chrI	227562	227563	a	1	+	227562	227563
chrI	227563	227564	a	1	+	227563	227564
chrI	227564	227565	a	1	+	227564	227565
chrI	227565	227566	a	1	+	227565	227566
chrI	227566	227567	a	1	+	227566	227567
chrI	227567	227568	a	1	+	227567	227568
chrI	227568	227569	a	1	+	227568	227569
chrI	227569	227570	a	1	+	227569	227570
chrI	227570	227571	a	1	+	227570	227571
chrI	227571	227572	a	1	+	227571	227572
chrI	227572	227573	a	1	+	227572	227573
chrI	227573	227574	a	1	+	227573	227574
chrI	227574	227575	a	1	+	227574	227575
chrI	227575	227576	a	1	+	227575	227576
chrI	227576	227577	a	1	+	227576	227577
chrI	227577	227578	a	1	+	227577	227578
chrI	227578	227579	a	1	+	227578	227579
chrI	227579	227580	a	1	+	227579	227580
chrI	227580	227581	a	1	+	227580	227581
chrI	227581	227582	a	1	+	227581	227582
chrI	227582	227583	a	1	+	227582	227583
chrI	227583	227584	a	1	+	227583	227584
chrI	227584	227585	a	1	+	227584	227585
chrI	227585	227586	a	1	+	227585	227586
chrI	227586	227587	a	1	+	227586	227587
chrI	227587	227588	a	1	+	227587	227588
chrI	227588	227589	a	1	+	227588	227589
chrI	227589	227590	a	1	+	227589	227590
chrI	227590	227591	a	1	+	227590	227591
chrI	227591	227592	a	1	+	227591	227592
chrI	227592	227593	a	1	+	227592	227593
chrI	227593	227594	a	1	+	227593	227594
chrI	227594	227595	a	1	+	227594	227595
chrI	227595	227596	a	1	+	227595	227596
chrI	227596	227597	a	1	+	227596	227597
chrI	227597	227598	a	1	+	227597	227598
chrI	227598	227599	a	1	+	227598	227599
chrI	227599	227600	a	1	+	227599	227600
chrI	227600	227601	a	1	+	227600	227601
chrI	227601	227602	a	1	+	227601	227602
chrI	227602	227603	a	1	+	227602	227603
chrI	227603	227604	a	1	+	227603	227604
chrI	227604	227605	a	1	+	227604	227605
chrI	227605	227606	a	1	+	227605	227606
chrI	227606	227607	a	1	+	227606	227607
chrI	227607	227608	a	1	+	227607	227608
chrI	227608	227609	a	1	+	227608	227609
chrI	227609	227610	a	1	+	227609	227610
chrI	227610	227611	a	1	+	227610	227611
chrI	227611	227612	a	1	+	227611	227612
chrI	227612	227613	a	1	+	227612	227613
chrI	227613	227614	a	1	+	227613	227614
chrI	227614	227615	a	1	+	227614	227615
chrI	227615	227616	a	1	+	227615	227616
chrI	227616	227617	a	1	+	227616	227617
chrI	227617	227618	a	1	+	227617	227618
chrI	227618	227619	a	1	+	227618	227619
chrI	227619	227620	a	1	+	227619	227620
chrI	227620	227621	a	1	+	227620	227621
chrI	227621	227622	a	1	+	227621	227622
chrI	227622	227623	a	1	+	227622	227623
chrI	227623	227624	a	1	+	227623	227624
chrI	227624	227625	a	1	+	227624	227625
chrI	227625	227626	a	1	+	227625	227626
chrI	227626	227627	a	1	+	227626	227627
chrI	227627	227628	a	1	+	227627	227628
chrI	227628	227629	a	1	+	227628	227629
chrI	227629	227630	a	1	+	227629	227630
chrI	227630	227631	a	1	+	227630	227631
chrI	227631	227632	a	1	+	227631	227632
chrI	227632	227633	a	1	+	227632	227633
chrI	227633	227634	a	1	+	227633	227634
chrI	227634	227635	a	1	+	227634	227635
chrI	227635	227636	a	1	+	227635	227636
chrI	227636	227637	a	1	+	227636	227637
chrI	227637	227638	a	1	+	227637	227638
chrI	227638	227639	a	1	+	227638	227639
chrI	227639	227640	a	1	+	227639	227640
chrI	227640	227641	a	1	+	227640	227641
chrI	227641	227642	a	1	+	227641	227642
chrI	227642	227643	a	1	+	227642	227643
chrI	227643	227644	a	1	+	227643	227644
chrI	227644	227645	a	1	+	227644	227645
chrI	227645	227646	a	1	+	227645	227646
chrI	227646	227647	a	1	+	227646	227647
chrI	227647	227648	a	1	+	227647	227648
chrI	227648	227649	a	1	+	227648	227649
chrI	227649	227650	a	1	+	227649	227650
chrI	227650	227651	a	1	+	227650	227651
chrI	227651	227652	a	1	+	227651	227652
chrI	227652	227653	a	1	+	227652	227653
chrI	227653	227654	a	1	+	227653	227654
chrI	227654	227655	a	1	+	227654	227655
chrI	227655	227656	a	1	+	227655	227656
chrI	227656	227657	a	1	+	227656	227657
chrI	227657	227658	a	1	+	227657	227658
chrI	227658	227659	a	1	+	227658	227659
chrI	227659	227660	a	1	+	227659	227660
chrI	227660	227661	a	1	+	227660	227661
chrI	227661	227662	a	1	+	227661	227662
chrI	227662	227663	a	1	+	227662	227663
chrI	227663	227664	a	1	+	227663	227664
chrI	227664	227665	a	1	+	227664	227665
chrI	227665	227666	a	1	+	227665	227666
chrI	227666	227667	a	1	+	227666	227667
chrI	227667	227668	a	1	+	227667	227668
chrI	227668	227669	a	1	+	227668	227669
chrI	227669	227670	a	1	+	227669	227670
chrI	227670	227671	a	1	+	227670	227671
chrI	227671	227672	a	1	+	227671	227672
chrI	227672	227673	a	1	+	227672	227673
chrI	227673	227674	a	1	+	227673	227674
chrI	227674	227675	a	1	+	227674	227675
chrI	227675	227676	a	1	+	227675	227676
chrI	227676	227677	a	1	+	227676	227677
chrI	227677	227678	a	1	+	227677	227678
chrI	227678	227679	a	1	+	227678	227679
chrI	227679	227680	a	1	+	227679	227680
chrI	227680	227681	a	1	+	227680	227681
chrI	227681	227682	a	1	+	227681	227682
chrI	227682	227683	a	1	+	227682	227683
chrI	227683	227684	a	1	+	227683	227684
chrI	227684	227685	a	1	+	227684	227685
chrI	227685	227686	a	1	+	227685	227686
chrI	227686	227687	a	1	+	227686	227687
chrI	227687	227688	a	1	+	227687	227688
chrI	227688	227689	a	1	+	227688	227689
chrI	227689	227690	a	1	+	227689	227690
chrI	227690	227691	a	1	+	227690	227691
chrI	227691	227692	a	1	+	227691	227692
chrI	227692	227693	a	1	+	227692	227693
chrI	227693	227694	a	1	+	227693	227694
chrI	227694	227695	a	1	+	227694	227695
chrI	227695	227696	a	1	+	227695	227696
chrI	227696	227697	a	1	+	227696	227697
chrI	227697	227698	a	1	+	227697	227698
chrI	227698	227699	a	1	+	227698	227699
chrI	227699	227700	a	1	+	227699	227700
chrI	227700	227701	a	1	+	227700	227701
chrI	227701	227702	a	1	+	227701	227702
chrI	227702	227703	a	1	+	227702	227703
chrI	227703	227704	a	1	+	227703	227704
chrI	227704	227705	a	1	+	227704	227705
chrI	227705	227706	a	1	+	227705	227706
chrI	227706	227707	a	1	+	227706	227707
chrI	227707	227708	a	1	+	227707	227708
chrI	227708	227709	a	1	+	227708	227709
chrI	227709	227710	a	1	+	227709	227710
