chrI	250222	250223
chrI	250223	250224
chrI	250224	250225
chrI	250225	250226
chrI	250226	250227
chrI	250227	250228
chrI	250228	250229
chrI	250229	250230
chrI	250230	250231
chrI	250231	250232
chrI	250232	250233
chrI	250233	250234
chrI	250234	250235
chrI	250235	250236
chrI	250236	250237
chrI	250237	250238
chrI	250238	250239
chrI	250239	250240
chrI	250240	250241
chrI	250241	250242
chrI	250242	250243
chrI	250243	250244
chrI	250244	250245
chrI	250245	250246
chrI	250246	250247
chrI	250247	250248
chrI	250248	250249
chrI	250249	250250
chrI	250250	250251
chrI	250251	250252
chrI	250252	250253
chrI	250253	250254
chrI	250254	250255
chrI	250255	250256
chrI	250256	250257
chrI	250257	250258
chrI	250258	250259
chrI	250259	250260
chrI	250260	250261
chrI	250261	250262
chrI	250262	250263
chrI	250263	250264
chrI	250264	250265
chrI	250265	250266
chrI	250266	250267
chrI	250267	250268
chrI	250268	250269
chrI	250269	250270
chrI	250270	250271
chrI	250271	250272
chrI	250272	250273
chrI	250273	250274
chrI	250274	250275
chrI	250275	250276
chrI	250276	250277
chrI	250277	250278
chrI	250278	250279
chrI	250279	250280
chrI	250280	250281
chrI	250281	250282
chrI	250282	250283
chrI	250283	250284
chrI	250284	250285
chrI	250285	250286
chrI	250286	250287
chrI	250287	250288
chrI	250288	250289
chrI	250289	250290
chrI	250290	250291
chrI	250291	250292
chrI	250292	250293
chrI	250293	250294
chrI	250294	250295
chrI	250295	250296
chrI	250296	250297
chrI	250297	250298
chrI	250298	250299
chrI	250299	250300
chrI	250300	250301
chrI	250301	250302
chrI	250302	250303
chrI	250303	250304
chrI	250304	250305
chrI	250305	250306
chrI	250306	250307
chrI	250307	250308
chrI	250308	250309
chrI	250309	250310
chrI	250310	250311
chrI	250311	250312
chrI	250312	250313
chrI	250313	250314
chrI	250314	250315
chrI	250315	250316
chrI	250316	250317
chrI	250317	250318
chrI	250318	250319
chrI	250319	250320
chrI	250320	250321
chrI	250321	250322
chrI	250322	250323
chrI	250323	250324
chrI	250324	250325
chrI	250325	250326
chrI	250326	250327
chrI	250327	250328
chrI	250328	250329
chrI	250329	250330
chrI	250330	250331
chrI	250331	250332
chrI	250332	250333
chrI	250333	250334
chrI	250334	250335
chrI	250335	250336
chrI	250336	250337
chrI	250337	250338
chrI	250338	250339
chrI	250339	250340
chrI	250340	250341
chrI	250341	250342
chrI	250342	250343
chrI	250343	250344
chrI	250344	250345
chrI	250345	250346
chrI	250346	250347
chrI	250347	250348
chrI	250348	250349
chrI	250349	250350
chrI	250350	250351
chrI	250351	250352
chrI	250352	250353
chrI	250353	250354
chrI	250354	250355
chrI	250355	250356
chrI	250356	250357
chrI	250357	250358
chrI	250358	250359
chrI	250359	250360
chrI	250360	250361
chrI	250361	250362
chrI	250362	250363
chrI	250363	250364
chrI	250364	250365
chrI	250365	250366
chrI	250366	250367
chrI	250367	250368
chrI	250368	250369
chrI	250369	250370
chrI	250370	250371
chrI	250371	250372
chrI	250372	250373
chrI	250373	250374
chrI	250374	250375
chrI	250375	250376
chrI	250376	250377
chrI	250377	250378
chrI	250378	250379
chrI	250379	250380
chrI	250380	250381
chrI	250381	250382
chrI	250382	250383
chrI	250383	250384
chrI	250384	250385
chrI	250385	250386
chrI	250386	250387
chrI	250387	250388
chrI	250388	250389
chrI	250389	250390
chrI	250390	250391
chrI	250391	250392
chrI	250392	250393
chrI	250393	250394
chrI	250394	250395
chrI	250395	250396
chrI	250396	250397
chrI	250397	250398
chrI	250398	250399
chrI	250399	250400
chrI	250400	250401
chrI	250401	250402
chrI	250402	250403
chrI	250403	250404
chrI	250404	250405
chrI	250405	250406
chrI	250406	250407
chrI	250407	250408
chrI	250408	250409
chrI	250409	250410
chrI	250410	250411
chrI	250411	250412
chrI	250412	250413
chrI	250413	250414
chrI	250414	250415
chrI	250415	250416
chrI	250416	250417
chrI	250417	250418
chrI	250418	250419
chrI	250419	250420
chrI	250420	250421
chrI	250421	250422
chrI	250422	250423
chrI	250423	250424
chrI	250424	250425
chrI	250425	250426
chrI	250426	250427
chrI	250427	250428
chrI	250428	250429
chrI	250429	250430
chrI	250430	250431
chrI	250431	250432
chrI	250432	250433
chrI	250433	250434
chrI	250434	250435
chrI	250435	250436
chrI	250436	250437
chrI	250437	250438
chrI	250438	250439
chrI	250439	250440
chrI	250440	250441
chrI	250441	250442
chrI	250442	250443
chrI	250443	250444
chrI	250444	250445
chrI	250445	250446
chrI	250446	250447
chrI	250447	250448
chrI	250448	250449
chrI	250449	250450
chrI	250450	250451
chrI	250451	250452
chrI	250452	250453
chrI	250453	250454
chrI	250454	250455
chrI	250455	250456
chrI	250456	250457
chrI	250457	250458
chrI	250458	250459
chrI	250459	250460
chrI	250460	250461
chrI	250461	250462
chrI	250462	250463
chrI	250463	250464
chrI	250464	250465
chrI	250465	250466
chrI	250466	250467
chrI	250467	250468
chrI	250468	250469
chrI	250469	250470
chrI	250470	250471
chrI	250471	250472
chrI	250472	250473
chrI	250473	250474
chrI	250474	250475
chrI	250475	250476
chrI	250476	250477
chrI	250477	250478
chrI	250478	250479
chrI	250479	250480
chrI	250480	250481
chrI	250481	250482
chrI	250482	250483
chrI	250483	250484
chrI	250484	250485
chrI	250485	250486
chrI	250486	250487
chrI	250487	250488
chrI	250488	250489
chrI	250489	250490
chrI	250490	250491
chrI	250491	250492
chrI	250492	250493
chrI	250493	250494
chrI	250494	250495
chrI	250495	250496
chrI	250496	250497
chrI	250497	250498
chrI	250498	250499
chrI	250499	250500
chrI	250500	250501
chrI	250501	250502
chrI	250502	250503
chrI	250503	250504
chrI	250504	250505
chrI	250505	250506
chrI	250506	250507
chrI	250507	250508
chrI	250508	250509
chrI	250509	250510
chrI	250510	250511
chrI	250511	250512
chrI	250512	250513
chrI	250513	250514
chrI	250514	250515
chrI	250515	250516
chrI	250516	250517
chrI	250517	250518
chrI	250518	250519
chrI	250519	250520
chrI	250520	250521
chrI	250521	250522
chrI	250522	250523
chrI	250523	250524
chrI	250524	250525
chrI	250525	250526
chrI	250526	250527
chrI	250527	250528
chrI	250528	250529
chrI	250529	250530
chrI	250530	250531
chrI	250531	250532
chrI	250532	250533
chrI	250533	250534
chrI	250534	250535
chrI	250535	250536
chrI	250536	250537
chrI	250537	250538
chrI	250538	250539
chrI	250539	250540
chrI	250540	250541
chrI	250541	250542
chrI	250542	250543
chrI	250543	250544
chrI	250544	250545
chrI	250545	250546
chrI	250546	250547
chrI	250547	250548
chrI	250548	250549
chrI	250549	250550
chrI	250550	250551
chrI	250551	250552
chrI	250552	250553
chrI	250553	250554
chrI	250554	250555
chrI	250555	250556
chrI	250556	250557
chrI	250557	250558
chrI	250558	250559
chrI	250559	250560
chrI	250560	250561
chrI	250561	250562
chrI	250562	250563
chrI	250563	250564
chrI	250564	250565
chrI	250565	250566
chrI	250566	250567
chrI	250567	250568
chrI	250568	250569
chrI	250569	250570
chrI	250570	250571
chrI	250571	250572
chrI	250572	250573
chrI	250573	250574
chrI	250574	250575
chrI	250575	250576
chrI	250576	250577
chrI	250577	250578
chrI	250578	250579
chrI	250579	250580
chrI	250580	250581
chrI	250581	250582
chrI	250582	250583
chrI	250583	250584
chrI	250584	250585
chrI	250585	250586
chrI	250586	250587
chrI	250587	250588
chrI	250588	250589
chrI	250589	250590
chrI	250590	250591
chrI	250591	250592
chrI	250592	250593
chrI	250593	250594
chrI	250594	250595
chrI	250595	250596
chrI	250596	250597
chrI	250597	250598
chrI	250598	250599
chrI	250599	250600
chrI	250600	250601
chrI	250601	250602
chrI	250602	250603
chrI	250603	250604
chrI	250604	250605
chrI	250605	250606
chrI	250606	250607
chrI	250607	250608
chrI	250608	250609
chrI	250609	250610
chrI	250610	250611
chrI	250611	250612
chrI	250612	250613
chrI	250613	250614
chrI	250614	250615
chrI	250615	250616
chrI	250616	250617
chrI	250617	250618
chrI	250618	250619
chrI	250619	250620
chrI	250620	250621
chrI	250621	250622
chrI	250622	250623
chrI	250623	250624
chrI	250624	250625
chrI	250625	250626
chrI	250626	250627
chrI	250627	250628
chrI	250628	250629
chrI	250629	250630
chrI	250630	250631
chrI	250631	250632
chrI	250632	250633
chrI	250633	250634
chrI	250634	250635
chrI	250635	250636
chrI	250636	250637
chrI	250637	250638
chrI	250638	250639
chrI	250639	250640
chrI	250640	250641
chrI	250641	250642
chrI	250642	250643
chrI	250643	250644
chrI	250644	250645
chrI	250645	250646
chrI	250646	250647
chrI	250647	250648
chrI	250648	250649
chrI	250649	250650
chrI	250650	250651
chrI	250651	250652
chrI	250652	250653
chrI	250653	250654
chrI	250654	250655
chrI	250655	250656
chrI	250656	250657
chrI	250657	250658
chrI	250658	250659
chrI	250659	250660
chrI	250660	250661
chrI	250661	250662
chrI	250662	250663
chrI	250663	250664
chrI	250664	250665
chrI	250665	250666
chrI	250666	250667
chrI	250667	250668
chrI	250668	250669
chrI	250669	250670
chrI	250670	250671
chrI	250671	250672
chrI	250672	250673
chrI	250673	250674
chrI	250674	250675
chrI	250675	250676
chrI	250676	250677
chrI	250677	250678
chrI	250678	250679
chrI	250679	250680
chrI	250680	250681
chrI	250681	250682
chrI	250682	250683
chrI	250683	250684
chrI	250684	250685
chrI	250685	250686
chrI	250686	250687
chrI	250687	250688
chrI	250688	250689
chrI	250689	250690
chrI	250690	250691
chrI	250691	250692
chrI	250692	250693
chrI	250693	250694
chrI	250694	250695
chrI	250695	250696
chrI	250696	250697
chrI	250697	250698
chrI	250698	250699
chrI	250699	250700
chrI	250700	250701
chrI	250701	250702
chrI	250702	250703
chrI	250703	250704
chrI	250704	250705
chrI	250705	250706
chrI	250706	250707
chrI	250707	250708
chrI	250708	250709
chrI	250709	250710
chrI	250710	250711
chrI	250711	250712
chrI	250712	250713
chrI	250713	250714
chrI	250714	250715
chrI	250715	250716
chrI	250716	250717
chrI	250717	250718
chrI	250718	250719
chrI	250719	250720
chrI	250720	250721
chrI	250721	250722
chrI	250722	250723
chrI	250723	250724
chrI	250724	250725
chrI	250725	250726
chrI	250726	250727
chrI	250727	250728
chrI	250728	250729
chrI	250729	250730
chrI	250730	250731
chrI	250731	250732
chrI	250732	250733
chrI	250733	250734
chrI	250734	250735
chrI	250735	250736
chrI	250736	250737
chrI	250737	250738
chrI	250738	250739
chrI	250739	250740
chrI	250740	250741
chrI	250741	250742
chrI	250742	250743
chrI	250743	250744
chrI	250744	250745
chrI	250745	250746
chrI	250746	250747
chrI	250747	250748
chrI	250748	250749
chrI	250749	250750
chrI	250750	250751
chrI	250751	250752
chrI	250752	250753
chrI	250753	250754
chrI	250754	250755
chrI	250755	250756
chrI	250756	250757
chrI	250757	250758
chrI	250758	250759
chrI	250759	250760
chrI	250760	250761
chrI	250761	250762
chrI	250762	250763
chrI	250763	250764
chrI	250764	250765
chrI	250765	250766
chrI	250766	250767
chrI	250767	250768
chrI	250768	250769
chrI	250769	250770
chrI	250770	250771
chrI	250771	250772
chrI	250772	250773
chrI	250773	250774
chrI	250774	250775
chrI	250775	250776
chrI	250776	250777
chrI	250777	250778
chrI	250778	250779
chrI	250779	250780
chrI	250780	250781
chrI	250781	250782
chrI	250782	250783
chrI	250783	250784
chrI	250784	250785
chrI	250785	250786
chrI	250786	250787
chrI	250787	250788
chrI	250788	250789
chrI	250789	250790
chrI	250790	250791
chrI	250791	250792
chrI	250792	250793
chrI	250793	250794
chrI	250794	250795
chrI	250795	250796
chrI	250796	250797
chrI	250797	250798
chrI	250798	250799
chrI	250799	250800
chrI	250800	250801
chrI	250801	250802
chrI	250802	250803
chrI	250803	250804
chrI	250804	250805
chrI	250805	250806
chrI	250806	250807
chrI	250807	250808
chrI	250808	250809
chrI	250809	250810
chrI	250810	250811
chrI	250811	250812
chrI	250812	250813
chrI	250813	250814
chrI	250814	250815
chrI	250815	250816
chrI	250816	250817
chrI	250817	250818
chrI	250818	250819
chrI	250819	250820
chrI	250820	250821
chrI	250821	250822
chrI	250822	250823
chrI	250823	250824
chrI	250824	250825
chrI	250825	250826
chrI	250826	250827
chrI	250827	250828
chrI	250828	250829
chrI	250829	250830
chrI	250830	250831
chrI	250831	250832
chrI	250832	250833
chrI	250833	250834
chrI	250834	250835
chrI	250835	250836
chrI	250836	250837
chrI	250837	250838
chrI	250838	250839
chrI	250839	250840
chrI	250840	250841
chrI	250841	250842
chrI	250842	250843
chrI	250843	250844
chrI	250844	250845
chrI	250845	250846
chrI	250846	250847
chrI	250847	250848
chrI	250848	250849
chrI	250849	250850
chrI	250850	250851
chrI	250851	250852
chrI	250852	250853
chrI	250853	250854
chrI	250854	250855
chrI	250855	250856
chrI	250856	250857
chrI	250857	250858
chrI	250858	250859
chrI	250859	250860
chrI	250860	250861
chrI	250861	250862
chrI	250862	250863
chrI	250863	250864
chrI	250864	250865
chrI	250865	250866
chrI	250866	250867
chrI	250867	250868
chrI	250868	250869
chrI	250869	250870
chrI	250870	250871
chrI	250871	250872
chrI	250872	250873
chrI	250873	250874
chrI	250874	250875
chrI	250875	250876
chrI	250876	250877
chrI	250877	250878
chrI	250878	250879
chrI	250879	250880
chrI	250880	250881
chrI	250881	250882
chrI	250882	250883
chrI	250883	250884
chrI	250884	250885
chrI	250885	250886
chrI	250886	250887
chrI	250887	250888
chrI	250888	250889
chrI	250889	250890
chrI	250890	250891
chrI	250891	250892
chrI	250892	250893
chrI	250893	250894
chrI	250894	250895
chrI	250895	250896
chrI	250896	250897
chrI	250897	250898
chrI	250898	250899
chrI	250899	250900
chrI	250900	250901
chrI	250901	250902
chrI	250902	250903
chrI	250903	250904
chrI	250904	250905
chrI	250905	250906
chrI	250906	250907
chrI	250907	250908
chrI	250908	250909
chrI	250909	250910
chrI	250910	250911
chrI	250911	250912
chrI	250912	250913
chrI	250913	250914
chrI	250914	250915
chrI	250915	250916
chrI	250916	250917
chrI	250917	250918
chrI	250918	250919
chrI	250919	250920
chrI	250920	250921
chrI	250921	250922
chrI	250922	250923
chrI	250923	250924
chrI	250924	250925
chrI	250925	250926
chrI	250926	250927
chrI	250927	250928
chrI	250928	250929
chrI	250929	250930
chrI	250930	250931
chrI	250931	250932
chrI	250932	250933
chrI	250933	250934
chrI	250934	250935
chrI	250935	250936
chrI	250936	250937
chrI	250937	250938
chrI	250938	250939
chrI	250939	250940
chrI	250940	250941
chrI	250941	250942
chrI	250942	250943
chrI	250943	250944
chrI	250944	250945
chrI	250945	250946
chrI	250946	250947
chrI	250947	250948
chrI	250948	250949
chrI	250949	250950
chrI	250950	250951
chrI	250951	250952
chrI	250952	250953
chrI	250953	250954
chrI	250954	250955
chrI	250955	250956
chrI	250956	250957
chrI	250957	250958
chrI	250958	250959
chrI	250959	250960
chrI	250960	250961
chrI	250961	250962
chrI	250962	250963
chrI	250963	250964
chrI	250964	250965
chrI	250965	250966
chrI	250966	250967
chrI	250967	250968
chrI	250968	250969
chrI	250969	250970
chrI	250970	250971
chrI	250971	250972
chrI	250972	250973
chrI	250973	250974
chrI	250974	250975
chrI	250975	250976
chrI	250976	250977
chrI	250977	250978
chrI	250978	250979
chrI	250979	250980
chrI	250980	250981
chrI	250981	250982
chrI	250982	250983
chrI	250983	250984
chrI	250984	250985
chrI	250985	250986
chrI	250986	250987
chrI	250987	250988
chrI	250988	250989
chrI	250989	250990
chrI	250990	250991
chrI	250991	250992
chrI	250992	250993
chrI	250993	250994
chrI	250994	250995
chrI	250995	250996
chrI	250996	250997
chrI	250997	250998
chrI	250998	250999
chrI	250999	251000
chrI	251000	251001
chrI	251001	251002
chrI	251002	251003
chrI	251003	251004
chrI	251004	251005
chrI	251005	251006
chrI	251006	251007
chrI	251007	251008
chrI	251008	251009
chrI	251009	251010
chrI	251010	251011
chrI	251011	251012
chrI	251012	251013
chrI	251013	251014
chrI	251014	251015
chrI	251015	251016
chrI	251016	251017
chrI	251017	251018
chrI	251018	251019
chrI	251019	251020
chrI	251020	251021
chrI	251021	251022
chrI	251022	251023
chrI	251023	251024
chrI	251024	251025
chrI	251025	251026
chrI	251026	251027
chrI	251027	251028
chrI	251028	251029
chrI	251029	251030
chrI	251030	251031
chrI	251031	251032
chrI	251032	251033
chrI	251033	251034
chrI	251034	251035
chrI	251035	251036
chrI	251036	251037
chrI	251037	251038
chrI	251038	251039
chrI	251039	251040
chrI	251040	251041
chrI	251041	251042
chrI	251042	251043
chrI	251043	251044
chrI	251044	251045
chrI	251045	251046
chrI	251046	251047
chrI	251047	251048
chrI	251048	251049
chrI	251049	251050
chrI	251050	251051
chrI	251051	251052
chrI	251052	251053
chrI	251053	251054
chrI	251054	251055
chrI	251055	251056
chrI	251056	251057
chrI	251057	251058
chrI	251058	251059
chrI	251059	251060
chrI	251060	251061
chrI	251061	251062
chrI	251062	251063
chrI	251063	251064
chrI	251064	251065
chrI	251065	251066
chrI	251066	251067
chrI	251067	251068
chrI	251068	251069
chrI	251069	251070
chrI	251070	251071
chrI	251071	251072
chrI	251072	251073
chrI	251073	251074
chrI	251074	251075
chrI	251075	251076
chrI	251076	251077
chrI	251077	251078
chrI	251078	251079
chrI	251079	251080
chrI	251080	251081
chrI	251081	251082
chrI	251082	251083
chrI	251083	251084
chrI	251084	251085
chrI	251085	251086
chrI	251086	251087
chrI	251087	251088
chrI	251088	251089
chrI	251089	251090
chrI	251090	251091
chrI	251091	251092
chrI	251092	251093
chrI	251093	251094
chrI	251094	251095
chrI	251095	251096
chrI	251096	251097
chrI	251097	251098
chrI	251098	251099
chrI	251099	251100
chrI	251100	251101
chrI	251101	251102
chrI	251102	251103
chrI	251103	251104
chrI	251104	251105
chrI	251105	251106
chrI	251106	251107
chrI	251107	251108
chrI	251108	251109
chrI	251109	251110
chrI	251110	251111
chrI	251111	251112
chrI	251112	251113
chrI	251113	251114
chrI	251114	251115
chrI	251115	251116
chrI	251116	251117
chrI	251117	251118
chrI	251118	251119
chrI	251119	251120
chrI	251120	251121
chrI	251121	251122
chrI	251122	251123
chrI	251123	251124
chrI	251124	251125
chrI	251125	251126
chrI	251126	251127
chrI	251127	251128
chrI	251128	251129
chrI	251129	251130
chrI	251130	251131
chrI	251131	251132
chrI	251132	251133
chrI	251133	251134
chrI	251134	251135
chrI	251135	251136
chrI	251136	251137
chrI	251137	251138
chrI	251138	251139
chrI	251139	251140
chrI	251140	251141
chrI	251141	251142
chrI	251142	251143
chrI	251143	251144
chrI	251144	251145
chrI	251145	251146
chrI	251146	251147
chrI	251147	251148
chrI	251148	251149
chrI	251149	251150
chrI	251150	251151
chrI	251151	251152
chrI	251152	251153
chrI	251153	251154
chrI	251154	251155
chrI	251155	251156
chrI	251156	251157
chrI	251157	251158
chrI	251158	251159
chrI	251159	251160
chrI	251160	251161
chrI	251161	251162
chrI	251162	251163
chrI	251163	251164
chrI	251164	251165
chrI	251165	251166
chrI	251166	251167
chrI	251167	251168
chrI	251168	251169
chrI	251169	251170
chrI	251170	251171
chrI	251171	251172
chrI	251172	251173
chrI	251173	251174
chrI	251174	251175
chrI	251175	251176
chrI	251176	251177
chrI	251177	251178
chrI	251178	251179
chrI	251179	251180
chrI	251180	251181
chrI	251181	251182
chrI	251182	251183
chrI	251183	251184
chrI	251184	251185
chrI	251185	251186
chrI	251186	251187
chrI	251187	251188
chrI	251188	251189
chrI	251189	251190
chrI	251190	251191
chrI	251191	251192
chrI	251192	251193
chrI	251193	251194
chrI	251194	251195
chrI	251195	251196
chrI	251196	251197
chrI	251197	251198
chrI	251198	251199
chrI	251199	251200
chrI	251200	251201
chrI	251201	251202
chrI	251202	251203
chrI	251203	251204
chrI	251204	251205
chrI	251205	251206
chrI	251206	251207
chrI	251207	251208
chrI	251208	251209
chrI	251209	251210
chrI	251210	251211
chrI	251211	251212
chrI	251212	251213
chrI	251213	251214
chrI	251214	251215
chrI	251215	251216
chrI	251216	251217
chrI	251217	251218
chrI	251218	251219
chrI	251219	251220
chrI	251220	251221
chrI	251221	251222
chrI	251222	251223
chrI	251223	251224
chrI	251224	251225
chrI	251225	251226
chrI	251226	251227
chrI	251227	251228
chrI	251228	251229
chrI	251229	251230
chrI	251230	251231
chrI	251231	251232
chrI	251232	251233
chrI	251233	251234
chrI	251234	251235
chrI	251235	251236
chrI	251236	251237
chrI	251237	251238
chrI	251238	251239
chrI	251239	251240
chrI	251240	251241
chrI	251241	251242
chrI	251242	251243
chrI	251243	251244
chrI	251244	251245
chrI	251245	251246
chrI	251246	251247
chrI	251247	251248
chrI	251248	251249
chrI	251249	251250
chrI	251250	251251
chrI	251251	251252
chrI	251252	251253
chrI	251253	251254
chrI	251254	251255
chrI	251255	251256
chrI	251256	251257
chrI	251257	251258
chrI	251258	251259
chrI	251259	251260
chrI	251260	251261
chrI	251261	251262
chrI	251262	251263
chrI	251263	251264
chrI	251264	251265
chrI	251265	251266
chrI	251266	251267
chrI	251267	251268
chrI	251268	251269
chrI	251269	251270
chrI	251270	251271
chrI	251271	251272
chrI	251272	251273
chrI	251273	251274
chrI	251274	251275
chrI	251275	251276
chrI	251276	251277
chrI	251277	251278
chrI	251278	251279
chrI	251279	251280
chrI	251280	251281
chrI	251281	251282
chrI	251282	251283
chrI	251283	251284
chrI	251284	251285
chrI	251285	251286
chrI	251286	251287
chrI	251287	251288
chrI	251288	251289
chrI	251289	251290
chrI	251290	251291
chrI	251291	251292
chrI	251292	251293
chrI	251293	251294
chrI	251294	251295
chrI	251295	251296
chrI	251296	251297
chrI	251297	251298
chrI	251298	251299
chrI	251299	251300
chrI	251300	251301
chrI	251301	251302
chrI	251302	251303
chrI	251303	251304
chrI	251304	251305
chrI	251305	251306
chrI	251306	251307
chrI	251307	251308
chrI	251308	251309
chrI	251309	251310
chrI	251310	251311
chrI	251311	251312
chrI	251312	251313
chrI	251313	251314
chrI	251314	251315
chrI	251315	251316
chrI	251316	251317
chrI	251317	251318
chrI	251318	251319
chrI	251319	251320
chrI	251320	251321
chrI	251321	251322
chrI	251322	251323
chrI	251323	251324
chrI	251324	251325
chrI	251325	251326
chrI	251326	251327
chrI	251327	251328
chrI	251328	251329
chrI	251329	251330
chrI	251330	251331
chrI	251331	251332
chrI	251332	251333
chrI	251333	251334
chrI	251334	251335
chrI	251335	251336
chrI	251336	251337
chrI	251337	251338
chrI	251338	251339
chrI	251339	251340
chrI	251340	251341
chrI	251341	251342
chrI	251342	251343
chrI	251343	251344
chrI	251344	251345
chrI	251345	251346
chrI	251346	251347
chrI	251347	251348
chrI	251348	251349
chrI	251349	251350
chrI	251350	251351
chrI	251351	251352
chrI	251352	251353
chrI	251353	251354
chrI	251354	251355
chrI	251355	251356
chrI	251356	251357
chrI	251357	251358
chrI	251358	251359
chrI	251359	251360
chrI	251360	251361
chrI	251361	251362
chrI	251362	251363
chrI	251363	251364
chrI	251364	251365
chrI	251365	251366
chrI	251366	251367
chrI	251367	251368
chrI	251368	251369
chrI	251369	251370
chrI	251370	251371
chrI	251371	251372
chrI	251372	251373
chrI	251373	251374
chrI	251374	251375
chrI	251375	251376
chrI	251376	251377
chrI	251377	251378
chrI	251378	251379
chrI	251379	251380
chrI	251380	251381
chrI	251381	251382
chrI	251382	251383
chrI	251383	251384
chrI	251384	251385
chrI	251385	251386
chrI	251386	251387
chrI	251387	251388
chrI	251388	251389
chrI	251389	251390
chrI	251390	251391
chrI	251391	251392
chrI	251392	251393
chrI	251393	251394
chrI	251394	251395
chrI	251395	251396
chrI	251396	251397
chrI	251397	251398
chrI	251398	251399
chrI	251399	251400
